20,58,84.8822,1.56
20,60,54.3033,0.35
20,67,28.0216,4.07
20,74,115.363,5.59
20,82,101.342,9.31
20,90,46.8103,9.82
20,97,116.146,2.3
21,4,72.8528,5.93
21,10,60.3668,7.97
21,13,94.47,4.03
21,14,109.839,7.62
21,15,46.1543,1.81
21,18,104.47,7.36
21,19,88.8897,4.32
21,20,37.0715,6.05
21,22,27.3148,0.78
21,39,39.2433,5.26
21,47,23.9632,7.11
21,48,76.0133,6.33
21,50,86.7832,8.63
21,51,97.7759,1.78
21,52,29.7845,2.37
21,56,97.1668,1.52
21,58,99.1167,4.97
21,60,61.49,2.78
21,67,99.2282,5.92
21,68,63.3365,9.73
21,74,89.3213,3.37
21,75,45.5253,6.37
21,82,53.8555,2.46
21,90,15.94,5.34
21,97,88.6252,7.07
22,1,28.0591,1.41
22,3,102.565,3.46
22,4,31.4465,0.41
22,10,30.8415,3.38
22,12,81.3994,1.11
22,13,48.7079,6.27
22,15,34.5845,7.58
22,19,48.3608,5.64
22,21,67.0748,7.29
22,25,51.9972,1.32
22,27,30.7637,6.34
22,38,99.7799,1.16
22,39,36.4265,5.92
22,43,119.869,2.18
22,47,51.1831,0.38
22,48,73.5026,8.9
22,50,111.437,3.44
22,56,32.4099,9.53
22,58,45.3978,1.5
22,60,71.1382,9.56
22,61,119.03,5.72
22,67,111.292,8.77
22,68,61.6595,4.12
22,75,114.057,4.23
22,76,103.985,9.5
22,79,123.136,5.48
22,81,35.1246,3.77
22,82,84.9188,2.09
22,90,23.0317,3.79
22,91,40.8284,7.99
22,97,119.25,7.05
23,1,53.974,5.97
23,2,33.8694,2.78
23,7,63.0557,4.91
23,9,43.6909,5.46
23,24,111.944,0.42
23,26,52.2862,3.84
23,29,64.508,5.05
23,31,81.1269,7.12
23,33,98.0724,6.42
23,34,39.6517,4.83
23,35,33.2302,6
23,38,91.5579,5.58
23,42,43.7755,5.34
23,46,65.9407,2.92
23,49,79.8164,7.07
23,53,46.8128,0.24
23,54,97.1821,7.52
23,55,81.2382,5.58
23,63,18.8312,0.83
23,64,73.8054,0.43
23,66,26.7927,9.27
23,69,32.3053,3.96
23,70,11.5311,9.28
23,72,22.9848,7.12
23,78,111.152,1.23
23,80,74.0823,4.64
23,81,95.9294,7.61
23,84,72.2253,5.88
23,89,77.1627,6.64
23,95,109.619,6.29
23,96,72.6543,2.31
24,1,70.248,0.27
24,2,42.5695,0.12
24,3,31.85,9.3
24,4,35.7303,0.42
24,7,42.128,9.24
24,12,30.9508,1.05
24,19,51.4788,1.06
24,23,81.3142,1.32
24,26,32.2732,3.07
24,27,33.08,7.19
24,28,55.2716,6.83
24,31,91.4271,4.98
24,33,40.2816,1.27
24,35,47.2307,8.57
24,38,83.1316,8.85
24,42,29.2395,4.66
24,43,121.143,1.27
24,44,99.8599,4.97
24,46,15.8343,9.25
24,53,39.5501,3.83
24,54,29.9609,2.14
24,55,43.728,5.21
24,61,83.9247,2.26
24,64,45.3243,8.43
24,66,48.6817,6.14
24,70,92.0212,0.09
24,72,123.785,3.94
24,75,108.288,2.73
24,78,115.32,3.73
24,80,67.0236,6.31
24,81,10.6423,9.22
24,84,86.0499,5.22
24,88,38.1968,5.76
24,89,87.2,4.59
24,91,51.3159,2.64
24,96,10.94,7.03
25,0,85.5947,0.35
25,8,116.278,5.02
25,11,18.8988,5.82
25,22,53.8872,1.48
25,48,98.9785,2.6
25,50,56.59,1.98
25,56,29.0222,0.17
25,62,12.7021,1.77
25,73,61.1029,3.06
25,76,51.8485,0.01
25,79,68.0361,2.57
25,85,87.3659,9.82
25,93,110.451,8.95
26,1,81.3394,0.39
26,3,87.6668,9.87
26,5,104.346,3.41
26,9,93.0362,6.7
26,12,97.9022,2.85
26,17,39.3917,8.94
26,23,75.4362,1.53
26,24,89.1432,9.42
26,27,121.812,1.61
26,28,104.689,1.75
26,29,52.7114,7.02
26,37,70.3663,8.5
26,38,87.4758,4.13
26,40,45.8603,5.78
26,42,86.4222,9.97
26,43,42.7678,5.4
26,46,72.89,9.85
26,49,60.5115,1.3
26,55,102.873,5.51
26,61,56.4491,8.75
26,69,86.4402,7.58
26,70,88.2083,9.73
26,78,94.7669,2.75
26,81,86.4397,2.63
26,84,96.5431,5.79
26,89,97.8336,8.31
26,96,49.2108,2.71
27,1,7.62011,6.88
27,2,71.3838,4.94
27,3,84.8666,7.84
27,4,82.4657,0.92
27,12,77.6622,8.8
27,19,91.3294,8.52
27,22,50.3237,1.09
27,24,114.55,1.63
27,26,31.6619,9.43
27,28,84.2899,1.05
27,38,57.779,1.85
27,43,81.32,5.36
27,44,118.522,8.73
27,46,20.4814,2.38
27,47,84.9385,1
27,48,62.09,7.39
27,53,50.6862,5.45
27,58,80.2631,0.54
27,60,101.521,4.28
27,61,45.4303,6.54
27,64,44.778,9.29
27,66,32.4337,0.23
27,68,66.2607,6.14
27,75,13.4423,7.26
27,76,60.9303,8.12
27,78,109.416,1.78
27,81,49.0254,2.67
27,88,98.4449,4.45
27,89,40.5648,5.33
27,90,68.3679,1.98
27,91,76.1789,8.96
27,96,98.89,4.21
28,1,65.6232,2.26
28,3,99.6709,1.23
28,5,103.491,6.78
28,9,98.7829,6.67
28,12,70.685,3.39
28,17,86.5445,3.49
28,24,83.5716,5.8
28,26,9.36902,8.63
28,27,28.9999,9.62
28,29,74.8106,7.41
28,37,82.3,4.59
28,38,29.8953,7.23
28,40,82.0411,5.73
28,42,106.136,3.29
28,43,108.144,2.1
28,46,107.55,2.63
28,49,28.1285,9.29
28,55,58.5603,7.94
28,61,30.8448,2.19
28,69,104.257,5.67
28,70,69.4337,5.03
28,73,50.5468,8.64
28,78,103.847,6.96
28,81,89.2927,1.8
28,89,93.59,4.72
28,91,96.0901,2.41
28,96,37.3279,4.6
29,9,45.471,6.27
29,16,41.435,2.37
29,17,43.9822,8.55
29,23,123.308,0.58
29,26,96.9914,5.87
29,28,114.271,2.08
29,36,115.023,9.47
29,37,91.4811,1.95
29,42,52.9878,3.38
29,45,86.5,1.36
29,46,88.4208,4.86
29,49,53.2542,9.29
29,55,26.5189,1.95
29,63,32.4491,5.89
29,69,95.7742,6.84
29,70,43.01,7.52
29,78,100.843,7.87
29,84,101.361,6.19
29,87,108.063,1.4
29,89,85.1561,1.13
29,95,71.9682,3.68
29,96,116.015,4.61
30,6,46.7299,1.01
30,32,64.9176,5.35
30,33,81.4194,7.06
30,41,24.6431,6.41
30,44,85.2752,2.07
30,57,26.4311,8.6
30,59,16.7695,6.75
30,64,55.084,5.43
30,66,74.2762,2.02
30,71,84.96,3.74
30,77,46.2673,6.37
30,83,24.8518,9.85
30,86,26.5971,7.26
30,88,22.8576,8.57
30,98,16.3352,1.24
31,2,84.0606,7.63
31,7,33.5902,9.74
31,23,106.147,3.69
31,24,106.957,6.73
31,33,60.63,2.26
31,34,10.32,2.85
31,35,97.38,3.39
31,54,28.961,5.91
31,59,59.8538,3.76
31,64,105.592,5.31
31,65,47.3088,4.87
31,66,54.305,4.48
31,70,114.811,6.5
31,71,80.9799,2.75
31,72,7.90843,6.22
31,77,64.2731,1.78
31,80,89.37,6.81
31,84,30.07,3.87
31,88,117.081,5.38
31,92,35.7533,4.14
31,94,108.365,6.44
31,96,80.3594,5.54
32,6,104.873,3.64
32,13,42.7729,2.19
32,30,99.2876,6.42
32,44,83.5,1.96
32,57,41.5237,2.7
32,59,47.4191,3.06
32,60,31.9362,5.23
32,68,58.4848,7.81
32,74,33.4129,6.85
32,83,16.2629,2.34
32,86,33.5849,8.16
32,88,35.6915,7.69
32,98,106.578,3.85
33,2,16.6961,4.7
33,4,28.5182,2.35
33,6,50.834,7.18
33,7,25.3214,8.73
33,19,75.0799,0.44
33,23,37.4724,0.39
33,24,89.9616,3.5
33,30,43.6394,5.89
33,31,83.56,9.34
33,34,85.4716,5.9
33,35,26.477,6.1
33,38,65.3389,3.79
33,44,28.96,3.45
33,53,32.4683,5.22
33,54,98.8418,9.02
33,57,95.7848,2.98
33,59,29.77,6.41
33,64,18.8999,4.53
33,65,124.276,1.89
33,66,17.5503,0
33,68,100.348,5.46
33,71,70.9285,8.26
33,72,92.2031,0.53
33,75,116.825,9.05
33,77,121.411,8.79
33,80,123.47,4.07
33,81,106.712,4.74
33,83,96.1443,0.38
33,88,58.2399,3.33
33,94,104.669,9.34
33,96,98.9568,8.19
33,98,95.7749,6.64
34,2,116.766,4.7
34,7,76.0361,8.76
34,23,89.6117,1.47
34,31,66.77,2.45
34,33,71.2916,2.68
34,35,19.4943,2.94
34,54,48.813,1.9
34,59,47.4851,0.13
34,64,26.3007,0.46
34,65,75.9047,2.63
34,66,82.274,2.06
34,71,61.6099,6.92
34,72,45.2346,5.65
34,77,112.539,4.79
34,80,101.782,5.63
34,84,60.9115,9.01
34,92,35.9605,6.12
34,94,99.4419,0.45
34,96,53.397,0.07
35,2,37.6096,8.05
35,7,86.27,4.17
35,23,28.8102,3.01
35,24,61.6807,6.51
35,31,26.14,3.81
35,33,52.787,0.86
35,34,105.224,5.7
35,42,54.6883,6.49
35,53,105.754,5.35
35,54,74.204,2.41
35,63,73.3069,3.02
35,64,89.3645,8.61
35,65,118.873,5.42
35,66,70.2045,3.34
35,70,20.88,9.37
35,72,64.5903,5.82
35,77,70.3679,9.68
35,80,71,1.94
35,84,18.2516,9.59
35,89,54.0027,2.87
35,94,43.8458,2.48
35,95,45.3633,6.88
35,96,81.3329,0.17
36,9,120.214,4.33
36,16,113.368,2.55
36,17,108.153,6.23
36,29,36.7932,5.34
36,37,89.3938,1.14
36,42,100.181,6.62
36,45,33.0811,0.17
36,49,77.2503,1.41
36,63,53.0085,6.94
36,69,47.2374,9.51
36,87,26.6426,0.83
36,95,97.7456,7.9
37,9,80.3823,6.03
37,16,65.698,0.96
37,17,64.6862,2.09
37,26,40.2063,3.33
37,28,36.42,7.22
37,29,23.1011,0.2
37,36,24.4838,4.99
37,40,102.706,1.83
37,42,87.6009,6.31
37,46,79.7729,4.13
37,49,55.831,1.49
37,55,86.7203,6
37,63,57.4058,0.15
37,69,43.1258,7.87
37,70,56.298,8.14
37,78,52.3329,1.73
37,84,46.3531,6.16
37,87,95.4935,4.14
37,89,68.275,0.86
38,1,94.5956,8.19
38,2,64.2145,6.88
38,3,68.1888,5.07
38,4,15.4715,7.46
38,7,79.8309,1.52
38,12,55.6748,2.39
38,19,92.738,7.3
38,22,62.4799,1.19
38,23,56.2479,9.35
38,24,63.3916,5.85
38,26,114.156,5.85
38,27,62.619,3.01
38,28,42.0953,5.22
38,33,91.7589,3.79
38,43,28.6914,4.47
38,44,100.271,3.87
38,46,17.2202,6.27
38,47,96.4159,8.1
38,48,26.8827,9.67
38,53,54.1623,5.28
38,58,98.0701,6.37
38,61,32.3703,0.37
38,64,120.514,8.6
38,66,80.7794,7.53
38,68,114.317,6.44
38,70,104.223,8.7
38,75,95.0295,4.43
38,76,92.1558,6.92
38,78,98.4089,7.93
38,81,88.7021,9.57
38,88,90.6182,2.41
38,89,79.0525,8.58
38,91,67.0661,1.24
38,96,107.704,0.58
39,10,109.737,5.76
39,15,88.6662,5.64
39,20,24.0991,0.58
39,21,61.1633,6.37
39,22,106.407,4.62
39,47,43.1399,4.17
39,48,32.3649,4.34
39,50,59.2046,0.4
39,52,52.1152,1.63
39,56,35.7061,1.94
39,58,37.2186,8.59
39,67,30.03,5.48
39,76,122.814,8.47
39,82,14.2982,0.25
39,90,41.3508,7.79
39,97,57.7658,7.68
40,3,45.7156,0.22
40,5,53.84,6.26
40,8,54.5697,6.37
40,9,79.3133,3.5
40,11,78.5136,3.58
40,12,78.1258,5.58
40,17,46.9463,4.08
40,26,30.7603,6.69
40,28,104.311,3.86
40,37,49.3162,8.8
40,43,50.0008,7.18
40,46,124.726,0.51
40,55,94.7339,8.91
40,61,59.0443,5.94
40,73,106.041,1.6
40,78,64.0472,7.31
40,93,122.033,3.98
41,6,114.948,6.15
41,30,58.2831,9.72
41,57,21.0685,4.87
41,59,67.1637,7.9
41,65,33.1004,4.75
41,71,36.1221,7
41,77,77.9917,1.21
41,83,94.0648,7.12
41,86,110.559,6.85
41,98,105.561,4.86
41,99,96.0127,0.53
42,7,49.9425,1.64
42,9,49.4065,4
42,16,57.9832,7.13
42,17,112.489,2.12
42,23,63.2755,1.92
42,24,46.6295,4.98
42,26,74.1222,8.49
42,28,60.3058,8.48
42,29,20.7078,0.88
42,35,111.478,1.89
42,36,107.291,8.2
42,37,84.5809,8.75
42,45,112.704,0.16
42,46,36.2862,0.2
42,49,90.6725,0
42,54,30.25,2.32
42,55,19.1429,4.24
42,63,47.9023,1.94
42,69,78.7824,8.2
42,70,42.5453,9.52
42,72,59.5479,5.85
42,78,45.4842,5.29
42,80,63.5854,1.4
42,84,10.9811,0.74
42,87,90.0108,0.53
42,89,53.6854,0.17
42,95,87.25,9.27
42,96,71.308,4.62
43,1,66.8424,1.57
43,3,62.8823,1.5
43,4,43.1079,2.59
43,5,79.1182,0.26
43,12,28.5962,7.18
43,17,111.406,5.24
43,22,71.6288,6.26
43,24,86.7827,5.51
43,26,53.6678,2.79
43,27,98.32,9.99
43,28,31.1636,1.62
43,38,110.061,0
43,40,36.1708,0.41
43,46,92.7454,7.92
43,47,60.4029,6.13
43,48,94.5727,6.16
43,53,85.3861,0.89
43,55,101.367,6.32
43,61,18.49,5
43,73,81.4195,3.84
43,75,37.7227,8.79
43,76,105.082,1.09
43,78,38.4949,7.37
43,81,15.9314,4.21
43,89,65.18,4.44
43,91,111.174,7.88
43,96,65.5896,5.5
44,1,26.4,1.73
44,2,37.8691,5.09
44,4,70.4767,2.64
44,7,113.809,5.73
44,13,26.0897,9.49
44,19,96.62,3.5
44,24,74.4099,3.63
44,27,62.5416,5.91
44,30,84.3452,7.72
44,32,34.22,3.61
44,33,95.81,0.32
44,38,113.071,2.45
44,47,35.5091,4.67
44,53,105.717,5.78
44,58,37.2832,6.48
44,59,50.2951,0.99
44,60,19.9883,4.23
44,64,50.1913,1.4
44,66,76.7912,4.34
44,68,68.1754,2.71
44,75,104.35,7.27
44,81,30.2932,6.68
44,88,41.5011,8.23
44,97,68.0951,5.43
44,98,47.9145,4.34
45,16,44.4252,8.29
45,29,30.66,3.54
45,36,29.3511,2.72
45,42,75.5837,1.17
45,49,109.039,1.32
45,63,108.141,0.34
45,69,39.3285,2.91
45,84,39.4095,1.91
45,87,32.2522,4.97
45,95,70.1884,8.48
46,1,12.3803,7.13
46,2,69.9261,7.42
46,3,60.0988,3.71
46,4,107.33,9.94
46,9,63.9795,5.13
46,12,81.3094,1.7
46,17,62.582,2.47
46,23,61.8107,7.7
46,24,23.9743,0.5
46,26,24.92,0.73
46,27,97.6314,7.08
46,28,71.1199,4.14
46,29,86.4008,9.16
46,37,63.8529,1.35
46,38,92.2102,5.83
46,40,106.766,8.86
46,42,90.1362,9.12
46,43,58.8554,6.79
46,48,61.8989,8.97
46,49,46.4988,1.97
46,53,118.654,4.53
46,55,30.6406,4.58
46,61,87.2282,2.43
46,66,74.0312,9.23
46,69,51.45,1.71
46,70,101.173,8.28
46,75,112.049,4.55
46,78,78.1466,2.31
46,81,19.24,5.51
46,89,69.7945,4.89
46,91,104.995,7.03
46,96,48.6709,1.36
47,1,111.23,7.07
47,3,101.795,8.98
47,4,87.5978,1.92
47,10,67.9236,0.72
47,12,107.991,1.66
47,13,52.8408,6.98
47,15,28.1283,4.62
47,19,73.7029,7.59
47,21,79.1632,9.7
47,22,75.7931,2.16
47,27,85.6585,5.33
47,38,110.136,5.01
47,39,90.0699,5.19
47,43,50.6329,9.23
47,44,29.6791,0.7
47,48,68.6523,1.89
47,50,50.78,2.26
47,53,60.39,0.87
47,56,22.2602,8.86
47,58,103.756,4.16
47,60,102.722,0.41
47,61,50.8325,5.17
47,67,78.3994,4.39
47,68,71.1991,1.92
47,75,22.61,2.15
47,76,108.946,8.91
47,81,84.0507,5.6
47,82,38.9799,1.85
47,90,61.4201,7.35
47,91,48.4924,3.01
47,97,108.16,8.72
48,1,92.5032,9.36
48,3,78.6421,2.81
48,4,26.5535,2.21
48,10,74.4254,5.34
48,12,81.37,9.23
48,15,105.347,4.55
48,19,117.755,1.34
48,21,89.1433,7.17
48,22,87.5026,0.08
48,25,96.3485,0.86
48,27,25.99,0.33
48,38,108.493,6.43
48,39,103.485,7.26
48,43,109.333,0.31
48,46,82.8689,8.89
48,47,40.6123,2.22
48,50,105.179,7.05
48,53,116.72,5.52
48,56,82.8615,3.75
48,58,101.084,9.15
48,60,109.673,3.65
48,61,76.0607,7.4
48,67,50.9322,6.17
48,68,113.644,8.25
48,75,67.6585,0.94
48,76,19.8411,2.28
48,79,39.2979,9.1
48,81,98.2492,6.98
48,82,128.89,9.54
48,90,77.898,7.21
48,91,70.8943,3.36
48,97,67.4479,3.72
49,9,58.4121,7.99
49,16,51.2627,3.2
49,17,48.3084,3.62
49,23,48.8364,8.26
49,26,76.0215,9.58
49,28,79.4285,5.78
49,29,20.6842,0.79
49,36,78.8103,2.56
49,37,37.571,0.19
49,42,70.4925,3.02
49,45,96.3085,0.6
49,46,119.769,2.7
49,55,59.574,7.86
49,63,69.7594,5.62
49,69,76.74,9.35
49,70,39.365,8.68
49,78,95.0021,2.11
49,84,74.7154,6.13
49,87,71.2045,7.77
49,89,113.434,0.05
49,95,66.9468,0.61
50,10,111.641,0.15
50,15,47.5345,6.91
50,20,116.793,3.15
